 time            v(a)            v(b)            v(y)           
 3.46483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.46983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.47483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.47983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.48483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.48983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.49483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.49983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.50483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.50983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.51483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.51983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.52483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.52983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.53483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.53983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.54483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.54983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.55483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.55983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.56483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.56983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.57483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.57983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.58483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.58983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.59483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.59983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.60483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.60983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.61483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.61983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.62483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.62983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.63483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.63983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.64483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.64983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.65483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.65983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.66483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.66983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.67483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.67983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.68483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.68983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.69483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.69983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.70483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.70983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.71483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.71983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.72483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.72983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.73483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.73983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.74483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.74983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.75483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.75983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.76483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.76983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.77483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.77983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.78483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.78983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.79483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.79983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.80483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.80983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.81483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.81983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.82483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.82983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.83483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.83983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.84483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.84983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.85483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.85983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.86483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.86983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.87483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.87983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.88483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.88983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.89483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.89983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.90483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.90983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.91483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.91983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.92483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.92983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.93483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.93983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.94483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.94983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.95483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.95983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.96483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.96983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.97483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.97983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.98483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.98983396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.99483396e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 3.99741698e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
 4.00000000e-05  3.30000000e+00  3.30000000e+00  2.54615382e-08 
